,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,target
3067,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11742.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,68.0,3.0,3.0,312400.0,1.05,6.0,1128.0,199.0,28894,770,16,577.98
3068,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,17853.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,84.0,3.0,3.0,481747.0,1.04,6.0,1129.0,199.0,28894,510,16,275.22
3069,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13033.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,76.0,3.0,3.0,260648.0,1.05,6.0,1129.0,199.0,17709,520,16,923.98
3070,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8590.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,56.0,3.0,3.0,169925.0,1.05,6.0,1129.0,199.0,17709,520,16,705.34
3071,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,14232.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,74.0,3.0,3.0,381469.0,1.04,6.0,1130.0,199.0,28894,510,16,243.61
3072,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11181.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,66.0,3.0,3.0,223134.0,1.05,6.0,1130.0,199.0,17709,520,16,898.85
3073,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,17161.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,82.0,3.0,3.0,462550.0,1.04,6.0,1130.0,199.0,28894,510,16,262.26
3074,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6437.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,52.0,3.0,3.0,166267.0,1.07,6.0,1131.0,199.0,28894,770,16,316.48
3075,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11401.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,70.0,3.0,3.0,302199.0,1.05,6.0,1131.0,199.0,28894,770,16,139.54
3076,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7615.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,54.0,3.0,3.0,199118.0,1.06,6.0,1131.0,199.0,28894,770,16,250.99
3077,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12981.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,70.0,3.0,3.0,260728.0,1.04,6.0,1131.0,199.0,17709,520,16,971.42
3078,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10228.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,64.0,3.0,3.0,270457.0,1.05,6.0,1133.0,199.0,28894,770,16,212.26
3079,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5388.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,46.0,3.0,3.0,138132.0,1.07,6.0,1133.0,199.0,28894,770,16,64.37
3080,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9994.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,64.0,3.0,3.0,263816.0,1.05,6.0,1133.0,199.0,28894,510,16,143.34
3081,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7261.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,52.0,3.0,3.0,189568.0,1.06,6.0,1134.0,199.0,28894,510,16,120.62
3082,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12205.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,68.0,3.0,3.0,325510.0,1.05,6.0,1134.0,199.0,28894,770,16,587.38
3083,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,18789.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,86.0,3.0,3.0,507814.0,1.04,6.0,1134.0,199.0,28894,770,16,209.45
3084,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5038.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,42.0,3.0,3.0,129336.0,1.07,6.0,1134.0,199.0,28894,510,16,74.57
3085,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9532.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,60.0,3.0,3.0,251814.0,1.05,6.0,1135.0,199.0,28894,770,16,451.56
3086,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,14971.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,78.0,3.0,3.0,401400.0,1.04,6.0,1135.0,199.0,28894,770,16,677.89
3087,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11757.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,66.0,3.0,3.0,313269.0,1.05,6.0,1135.0,199.0,28894,770,16,563.89
3088,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,18005.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,84.0,3.0,3.0,486070.0,1.04,6.0,1136.0,199.0,28894,510,16,245.92
3089,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4559.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,40.0,3.0,3.0,116351.0,1.07,6.0,1136.0,199.0,28894,510,16,98.9
3090,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8789.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,58.0,3.0,3.0,231329.0,1.05,6.0,1136.0,199.0,28894,770,16,456.97
3091,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,14621.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,76.0,3.0,3.0,392078.0,1.04,6.0,1136.0,199.0,28894,510,16,195.58
3092,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11213.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,66.0,3.0,3.0,297897.0,1.05,6.0,1136.0,199.0,28894,770,16,554.63
3093,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,17200.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,82.0,3.0,3.0,463695.0,1.04,6.0,1138.0,199.0,28894,510,16,209.16
3094,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12565.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,74.0,3.0,3.0,334066.0,1.05,6.0,1138.0,199.0,28894,770,16,590.57
3095,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8253.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,56.0,3.0,3.0,216684.0,1.06,6.0,1138.0,199.0,28894,770,16,99.91
3096,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13913.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,72.0,3.0,3.0,372921.0,1.04,6.0,1139.0,199.0,28894,510,16,173.5
3097,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10462.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,64.0,3.0,3.0,277098.0,1.05,6.0,1140.0,199.0,28894,770,16,108.74
3098,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,16559.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,80.0,3.0,3.0,445987.0,1.04,6.0,1140.0,199.0,28894,510,16,239.41
3099,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10097.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,68.0,3.0,3.0,265655.0,1.06,6.0,1141.0,199.0,28894,770,16,494.31
3100,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6068.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,46.0,3.0,3.0,157368.0,1.06,6.0,1141.0,199.0,28894,510,16,99.14
3101,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10841.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,64.0,3.0,3.0,216324.0,1.05,6.0,1141.0,199.0,17709,520,16,709.88
3102,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8001.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,56.0,3.0,3.0,209470.0,1.06,6.0,1142.0,199.0,28894,770,16,95.31
3103,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13157.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,72.0,3.0,3.0,351481.0,1.05,6.0,1142.0,199.0,28894,770,16,324.03
3104,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9142.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,64.0,3.0,3.0,239713.0,1.06,6.0,1142.0,199.0,28894,510,16,116.69
3105,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5460.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,44.0,3.0,3.0,140719.0,1.07,6.0,1143.0,199.0,28894,510,16,103.1
3106,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10021.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,62.0,3.0,3.0,265171.0,1.05,6.0,1143.0,199.0,28894,770,16,105.7
3107,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,16485.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,80.0,3.0,3.0,443955.0,1.04,6.0,1144.0,199.0,28894,770,16,289.14
3108,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12707.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,72.0,3.0,3.0,338771.0,1.05,6.0,1144.0,199.0,28894,510,16,216.52
3109,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7819.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,58.0,3.0,3.0,203792.0,1.06,6.0,1144.0,199.0,28894,770,16,413.24
3110,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13491.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,76.0,3.0,3.0,359933.0,1.05,6.0,1144.0,199.0,28894,510,16,169.41
3111,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9532.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,60.0,3.0,3.0,251814.0,1.05,6.0,1145.0,199.0,28894,510,16,156.99
3112,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,15329.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,78.0,3.0,3.0,309298.0,1.04,6.0,1145.0,199.0,17709,520,16,371.74
3113,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12213.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,70.0,3.0,3.0,325185.0,1.05,6.0,1145.0,199.0,28894,770,16,201.62
3114,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6949.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,52.0,3.0,3.0,135793.0,1.06,6.0,1145.0,199.0,17709,520,16,239.07
3115,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12085.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,70.0,3.0,3.0,321549.0,1.05,6.0,1145.0,199.0,28894,770,16,153.19
3116,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9055.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,58.0,3.0,3.0,238800.0,1.05,6.0,1146.0,199.0,28894,770,16,135.76
3117,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,14621.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,76.0,3.0,3.0,392078.0,1.04,6.0,1147.0,199.0,28894,770,16,667.59
3118,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11995.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,70.0,3.0,3.0,319030.0,1.05,6.0,1147.0,199.0,28894,510,16,161.6
3119,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6530.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,48.0,3.0,3.0,169895.0,1.06,6.0,1147.0,199.0,28894,510,16,99.45
3120,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11544.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,66.0,3.0,3.0,230874.0,1.05,6.0,1148.0,199.0,17709,520,16,717.46
3121,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8487.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,56.0,3.0,3.0,223210.0,1.05,6.0,1148.0,199.0,28894,770,16,93.98
3122,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13997.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,74.0,3.0,3.0,374828.0,1.04,6.0,1148.0,199.0,28894,770,16,624.83
3123,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,20733.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,90.0,3.0,3.0,562009.0,1.04,6.0,1148.0,199.0,28894,510,16,288.16
3124,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4691.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,40.0,3.0,3.0,120044.0,1.07,6.0,1148.0,199.0,28894,770,16,307.14
3125,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8631.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,58.0,3.0,3.0,226778.0,1.05,6.0,1148.0,199.0,28894,770,16,442.29
3126,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,14275.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,76.0,3.0,3.0,382174.0,1.04,6.0,1148.0,199.0,28894,770,16,658.12
3127,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11047.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,64.0,3.0,3.0,293700.0,1.05,6.0,1149.0,199.0,28894,770,16,545.77
3128,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,17237.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,82.0,3.0,3.0,464783.0,1.04,6.0,1149.0,199.0,28894,510,16,227.33
3129,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4173.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,38.0,3.0,3.0,105999.0,1.08,6.0,1149.0,199.0,28894,770,16,282.69
3130,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8331.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,56.0,3.0,3.0,164464.0,1.06,6.0,1149.0,199.0,17709,520,16,634.65
3131,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13897.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,74.0,3.0,3.0,372023.0,1.04,6.0,1149.0,199.0,28894,770,16,151.93
3132,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10292.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,64.0,3.0,3.0,272346.0,1.05,6.0,1150.0,199.0,28894,510,16,153.58
3133,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,16341.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,80.0,3.0,3.0,439861.0,1.04,6.0,1151.0,199.0,28894,770,16,722.96
3134,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12207.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,74.0,3.0,3.0,243410.0,1.05,6.0,1151.0,199.0,17709,520,16,591.66
3135,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7525.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,52.0,3.0,3.0,197011.0,1.06,6.0,1152.0,199.0,28894,770,16,100.79
3136,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12981.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,70.0,3.0,3.0,346997.0,1.04,6.0,1153.0,199.0,28894,510,16,198.14
3137,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9880.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,62.0,3.0,3.0,261135.0,1.05,6.0,1153.0,199.0,28894,510,16,169.08
3138,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,15539.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,78.0,3.0,3.0,417544.0,1.04,6.0,1153.0,199.0,28894,510,16,220.85
3139,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11023.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,70.0,3.0,3.0,291464.0,1.05,6.0,1153.0,199.0,28894,770,16,533.13
3140,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7008.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,50.0,3.0,3.0,137432.0,1.06,6.0,1153.0,199.0,17709,520,16,430.68
3141,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12205.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,68.0,3.0,3.0,325510.0,1.05,6.0,1154.0,199.0,28894,770,16,121.88
3142,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9461.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,62.0,3.0,3.0,249285.0,1.05,6.0,1154.0,199.0,28894,770,16,503.73
3143,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,14791.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,76.0,3.0,3.0,396802.0,1.04,6.0,1155.0,199.0,28894,770,16,674.56
3144,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9681.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,64.0,3.0,3.0,254970.0,1.05,6.0,1155.0,199.0,28894,510,16,118.08
3145,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6615.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,50.0,3.0,3.0,171860.0,1.07,6.0,1156.0,199.0,28894,770,16,89.25
3146,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11665.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,66.0,3.0,3.0,310693.0,1.05,6.0,1156.0,199.0,28894,510,16,179.3
3147,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,18005.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,84.0,3.0,3.0,486070.0,1.04,6.0,1157.0,199.0,28894,510,16,245.88
3148,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,14551.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,76.0,3.0,3.0,390017.0,1.04,6.0,1157.0,199.0,28894,770,16,170.89
3149,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7609.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,58.0,3.0,3.0,197838.0,1.06,6.0,1157.0,199.0,28894,510,16,100.2
3150,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12853.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,76.0,3.0,3.0,341842.0,1.05,6.0,1158.0,199.0,28894,770,16,604.19
3151,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8789.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,58.0,3.0,3.0,231329.0,1.05,6.0,1158.0,199.0,28894,770,16,467.35
3152,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,14605.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,74.0,3.0,3.0,392032.0,1.04,6.0,1158.0,199.0,28894,770,16,665.96
3153,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11496.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,68.0,3.0,3.0,305415.0,1.05,6.0,1159.0,199.0,28894,510,16,189.62
3154,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6691.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,52.0,3.0,3.0,173424.0,1.06,6.0,1159.0,199.0,28894,510,16,100.23
3155,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11741.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,70.0,3.0,3.0,311817.0,1.05,6.0,1159.0,199.0,28894,770,16,575.75
3156,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8432.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,56.0,3.0,3.0,166614.0,1.06,6.0,1160.0,199.0,17709,520,16,602.91
3157,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13913.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,72.0,3.0,3.0,280202.0,1.04,6.0,1160.0,199.0,17709,520,16,661.98
3158,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10919.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,68.0,3.0,3.0,289070.0,1.05,6.0,1160.0,199.0,28894,770,16,119.55
3159,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6068.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,46.0,3.0,3.0,118264.0,1.06,6.0,1160.0,199.0,17709,520,16,549.65
3160,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10547.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,64.0,3.0,3.0,279473.0,1.05,6.0,1161.0,199.0,28894,510,16,159.46
3161,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7763.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,54.0,3.0,3.0,203240.0,1.06,6.0,1161.0,199.0,28894,510,16,131.09
3162,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12949.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,70.0,3.0,3.0,260018.0,1.04,6.0,1161.0,199.0,17709,520,16,610.98
3163,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,19909.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,88.0,3.0,3.0,539119.0,1.04,6.0,1162.0,199.0,28894,770,16,735.4
3164,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5397.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,44.0,3.0,3.0,138972.0,1.07,6.0,1162.0,199.0,28894,510,16,91.24
3165,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10106.0,0.0,0.0,3.0,2.0,True,0.0,2.0,2.0,False,0.0,0.0,0.0,1086.0,0.9,0.0,62.0,3.0,3.0,267547.0,1.05,6.0,1162.0,199.0,28894,770,16,527.13
